,tid_x,tid_y,name_x,name_y,lon_x,lat_x,lon_y,lat_y,flow
1780,28,16,BX10,BK17,-73.8220353443999,40.838258273610215,-73.93439082497187,40.64843310036696,351.95996321105906
1781,28,17,BX10,BK18,-73.8220353443999,40.838258273610215,-73.91355068546429,40.62129419761759,327.6870794344205
1782,28,18,BX10,BK56,-73.8220353443999,40.838258273610215,-73.8763689072742,40.60766711970171,3.392090178726718
1783,28,19,BX10,BX01,-73.8220353443999,40.838258273610215,-73.91594021485749,40.81070822441455,2648.1710183182395
1784,28,20,BX10,BX02,-73.8220353443999,40.838258273610215,-73.88808730836651,40.81322602862232,4017.0924220347238
1785,28,21,BX10,BX03,-73.8220353443999,40.838258273610215,-73.89758156527051,40.832748145182556,4797.449367630406
1786,28,22,BX10,BX04,-73.8220353443999,40.838258273610215,-73.92113830969193,40.83285836867565,3422.485247827244
1787,28,23,BX10,BX05,-73.8220353443999,40.838258273610215,-73.90922507317853,40.852496679460366,4126.558292306966
1788,28,24,BX10,BX06,-73.8220353443999,40.838258273610215,-73.88650265839324,40.849402439238865,6427.61250022253
1789,28,25,BX10,BX07,-73.8220353443999,40.838258273610215,-73.88950711401796,40.883462440633124,4133.023430184924
1790,28,26,BX10,BX08,-73.8220353443999,40.838258273610215,-73.90711553269836,40.89130109863508,2294.0406957029604
1791,28,27,BX10,BX09,-73.8220353443999,40.838258273610215,-73.86085194287595,40.82423459600248,23838.742044085207
1792,28,29,BX10,BX11,-73.8220353443999,40.838258273610215,-73.85263318131206,40.85650602050326,24884.74002691998
1793,28,30,BX10,BX12,-73.8220353443999,40.838258273610215,-73.85128156975449,40.88670631960775,7750.885203861764
1794,28,31,BX10,BX27,-73.8220353443999,40.838258273610215,-73.87549831933582,40.85783295042961,120.47867081313413
1795,28,32,BX10,BX28,-73.8220353443999,40.838258273610215,-73.80787909906742,40.86824923869121,478.47822697348283
1796,28,33,BX10,MN01,-73.8220353443999,40.838258273610215,-74.01212459034637,40.70636771445047,276.4292282585973
1797,28,34,BX10,MN02,-73.8220353443999,40.838258273610215,-74.00158804685435,40.72977704176437,394.2207619745495
1798,28,35,BX10,MN03,-73.8220353443999,40.838258273610215,-73.98554422363824,40.71958597440268,540.0330548566448
1799,28,36,BX10,MN04,-73.8220353443999,40.838258273610215,-73.99780185641016,40.75503996148062,573.2173579484565
1800,28,37,BX10,MN05,-73.8220353443999,40.838258273610215,-73.97525522457572,40.76733038882235,517.4801163349255
1801,28,38,BX10,MN06,-73.8220353443999,40.838258273610215,-73.97495726645545,40.745122040134255,726.5197276793982
1802,28,39,BX10,MN07,-73.8220353443999,40.838258273610215,-73.97638350273412,40.78677250306096,1239.7383616189616
1803,28,40,BX10,MN08,-73.8220353443999,40.838258273610215,-73.95571659456925,40.77156920441733,1380.060955005297
1804,28,41,BX10,MN09,-73.8220353443999,40.838258273610215,-73.95477906838973,40.81819837691435,1481.9858655930693
1805,28,42,BX10,MN10,-73.8220353443999,40.838258273610215,-73.9448305945116,40.81341449196377,1831.7372947621798
1806,28,43,BX10,MN11,-73.8220353443999,40.838258273610215,-73.93497638032711,40.79493438444296,1795.934230275636
1807,28,44,BX10,MN12,-73.8220353443999,40.838258273610215,-73.93152618506768,40.85510854191067,3042.907740829383
1808,28,45,BX10,QN01,-73.8220353443999,40.838258273610215,-73.90721866342301,40.770845089898174,2260.900196628067
1809,28,46,BX10,QN02,-73.8220353443999,40.838258273610215,-73.92336024268133,40.74129374858804,1000.0221427160985
1810,28,47,BX10,QN03,-73.8220353443999,40.838258273610215,-73.86266243578216,40.75114101779027,2198.427102110216
1811,28,48,BX10,QN04,-73.8220353443999,40.838258273610215,-73.87190744592023,40.74079528093303,1744.5474737605366
1812,28,49,BX10,QN05,-73.8220353443999,40.838258273610215,-73.8912365232535,40.711240473076685,977.2014423870648
1813,28,50,BX10,QN06,-73.8220353443999,40.838258273610215,-73.85174572377684,40.722690579118286,1115.131272192796
1814,28,51,BX10,QN07,-73.8220353443999,40.838258273610215,-73.81588752704037,40.77148355364249,5642.051696029528
1815,28,52,BX10,QN08,-73.8220353443999,40.838258273610215,-73.79671081945914,40.726125574866415,1371.4313352028532
1816,28,53,BX10,QN09,-73.8220353443999,40.838258273610215,-73.83903559975623,40.69508173107061,789.7579385109386
1817,28,54,BX10,QN10,-73.8220353443999,40.838258273610215,-73.8082054054167,40.6573691366536,456.51134067423067
1818,28,55,BX10,QN11,-73.8220353443999,40.838258273610215,-73.75926760282788,40.75649349334621,1848.4313481727677
1819,28,56,BX10,QN12,-73.8220353443999,40.838258273610215,-73.77855865801537,40.6919536212408,933.2412401364774
1820,28,57,BX10,QN13,-73.8220353443999,40.838258273610215,-73.73755773883758,40.699241715212864,811.2892797922041
1821,28,58,BX10,QN14,-73.8220353443999,40.838258273610215,-73.80635489016326,40.59046640173835,219.45744569819726
1822,28,59,BX10,QN84,-73.8220353443999,40.838258273610215,-73.85258206793222,40.59187294999102,2.430496617588102
1823,28,60,BX10,SI01,-73.8220353443999,40.838258273610215,-74.12039747960849,40.626631039069075,152.75777813391556
1824,28,61,BX10,SI02,-73.8220353443999,40.838258273610215,-74.14127533798536,40.592690590711,107.35872895133093
1825,28,62,BX10,SI03,-73.8220353443999,40.838258273610215,-74.19030960840125,40.54098539741242,80.14519748021847
1826,28,63,BX10,SI95,-73.8220353443999,40.838258273610215,-74.104335124192,40.564083425263405,8.341191055319912
1827,29,0,BX11,BK01,-73.85263318131206,40.85650602050326,-73.94716485387544,40.71683914979386,443.37984936575066
